filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
/content/data/Extracted_data/20210406/W42AKc6SZlNz1NOBAJrCpa3Io0E2/cough-heavy.wav,0.427629292011261,0.015077046118676662,3023.6796774782124,2617.357103878914,6031.390380859375,0.2684620044849537,-509.9715576171875,20.753433227539062,-1.8689733743667603,2.823174476623535,1.2463539838790894,-3.285940647125244,-15.524877548217773,-10.932045936584473,-8.838056564331055,-4.175718784332275,-2.7381885051727295,0.10367142409086227,-2.0144691467285156,-3.4730687141418457,-1.9280084371566772,-3.326007127761841,-3.9413537979125977,-1.9283790588378906,-5.7891621589660645,-2.237560987472534,covid
/content/data/Extracted_data/20210406/UnJVcWCaLzSZJS8B0YJmDwF9d143/cough-heavy.wav,0.3860282301902771,0.1659458726644516,2190.5709694006505,1526.438929445491,3767.363484700521,0.16724084924768517,-190.97174072265625,94.57839965820312,-65.92352294921875,35.24537658691406,-12.638837814331055,4.406911849975586,-19.793638229370117,8.898082733154297,-31.16619110107422,-16.830049514770508,-6.70404052734375,-4.921753883361816,4.693911552429199,-17.03244400024414,-2.7225871086120605,0.07596277445554733,-2.0937390327453613,-16.140403747558594,4.5521464347839355,-10.860209465026855,covid
/content/data/Extracted_data/20210406/57DMikLLUefbXYKeCPuxp5Wdtfr1/cough-heavy.wav,0.4937545359134674,0.06320953369140625,2327.837662046976,1988.1748185569377,4581.4381917317705,0.18946216724537038,-338.1650085449219,67.17777252197266,-21.897048950195312,23.18527603149414,-12.84980583190918,16.533340454101562,-16.01680564880371,-12.587421417236328,-13.40327262878418,1.6423395872116089,3.189786195755005,-6.869143962860107,4.091433048248291,-6.171853542327881,-5.333827495574951,0.3847835063934326,-2.227937698364258,-7.962433338165283,-7.202045917510986,-3.4452362060546875,covid
/content/data/Extracted_data/20200930/nsKPMVQ77PdvSk4XO3Ri21f1YeH2/cough-heavy.wav,0.3608027994632721,0.07503528147935867,1524.6209460891869,1405.7345530707582,2973.463573270631,0.09445160800970874,-329.6743469238281,94.64281463623047,-27.03806495666504,11.638758659362793,-25.672332763671875,-3.8705344200134277,-10.101219177246094,-21.78864097595215,-23.172752380371094,-7.980411052703857,3.2473642826080322,-7.290537357330322,-5.753694534301758,-8.729930877685547,-6.809190273284912,-13.477311134338379,-4.41935920715332,-8.232316017150879,-12.737156867980957,2.6804263591766357,covid
/content/data/Extracted_data/20200930/56HPUhHPM9UEksAVgCDbQZcxsuZ2/cough-heavy.wav,0.3873508870601654,0.03732725605368614,4246.936473229541,3002.2904725581457,7831.3568115234375,0.2823689778645833,-359.2291564941406,30.402481079101562,19.745107650756836,-19.972158432006836,-15.034516334533691,18.780174255371094,-10.700446128845215,1.6538912057876587,-6.632700443267822,-2.9083614349365234,-13.423700332641602,8.622692108154297,-1.8424490690231323,2.305621862411499,-12.861958503723145,3.2684919834136963,-3.1768524646759033,-4.982619762420654,-7.3259806632995605,-5.020077705383301,covid
/content/data/Extracted_data/20200930/OUFazbHbbtRTQcRP5BWBKzeZpvw1/cough-heavy.wav,0.23991885781288147,0.05730072408914566,1471.0257055011568,1026.5243236799154,2434.9251412056587,0.09066525021114864,-352.5672912597656,59.68885803222656,-36.909427642822266,-6.030310153961182,-12.367270469665527,1.979308009147644,-10.184085845947266,-25.452157974243164,-11.998074531555176,1.2080758810043335,-7.143064022064209,-9.655193328857422,0.7763983607292175,-4.510133743286133,-1.9116886854171753,-2.1566529273986816,-4.8538432121276855,-2.930394411087036,1.2004790306091309,5.604864597320557,covid
/content/data/Extracted_data/20200930/46bIeJk9J8XrD4ND2IPRMQzjJBt2/cough-heavy.wav,0.3803134560585022,0.000945590843912214,3128.3737090711775,2263.9118249907206,5601.86279296875,0.27996419270833334,-653.6661987304688,69.79712677001953,-27.213281631469727,20.21188735961914,-62.82301712036133,18.138826370239258,-47.201622009277344,-0.7479681372642517,-17.902891159057617,-20.819849014282227,-4.45324182510376,-26.814611434936523,-0.9600121974945068,-21.57310676574707,4.543980121612549,1.1978479623794556,-2.618882179260254,3.279689311981201,-4.4294047355651855,1.78639554977417,covid
/content/data/Extracted_data/20200930/IFMid2LmeCTSQAFaL8wTSUg20No2/cough-heavy.wav,0.47970154881477356,0.03267326205968857,2232.308614327974,2065.0045043614828,4496.694548233696,0.299857761548913,-393.0179138183594,74.89478302001953,-19.841184616088867,-3.6717605590820312,-10.248353958129883,15.177619934082031,-27.88239288330078,-9.937994003295898,-16.772096633911133,-11.438285827636719,-2.0952792167663574,-11.391587257385254,-6.271287441253662,-12.45057201385498,7.20180082321167,-4.552173614501953,-4.554360389709473,-2.551795244216919,-8.5995454788208,-2.3632616996765137,covid
/content/data/Extracted_data/20200930/HYGtUoMDukOlfkkQ7rgRPhuKorA3/cough-heavy.wav,0.4734046757221222,0.03153257817029953,2373.906046903683,1919.942164136956,4535.8795166015625,0.22986857096354166,-444.8575744628906,43.60898208618164,-2.1496431827545166,5.239754676818848,-18.607458114624023,6.332571506500244,-8.016518592834473,-14.006611824035645,-7.783825397491455,-11.384879112243652,-1.2086526155471802,0.4671800136566162,-4.446369171142578,1.8785616159439087,2.9701316356658936,-5.263027191162109,-0.7352662086486816,-4.4518866539001465,-3.1369211673736572,-4.330539226531982,covid
/content/data/Extracted_data/20200930/MF5f99sONpcYl5fYsVzh32XwSmm2/cough-heavy.wav,0.37682175636291504,0.08452601730823517,2163.8074523125424,1736.3767114120049,3938.2392351017443,0.21751226380813954,-338.18475341796875,85.62584686279297,-21.1569766998291,8.849486351013184,-3.272286891937256,21.542739868164062,-37.34089660644531,-21.28892707824707,-17.69344711303711,-10.904417037963867,10.3570556640625,-1.048872470855713,-0.27255699038505554,-14.102971076965332,-4.446716785430908,-5.757689476013184,-4.854559898376465,-4.948451995849609,-8.566726684570312,-1.8540172576904297,covid
/content/data/Extracted_data/20200930/aHJPsm6esHeW5apkd8KAFdia9zj2/cough-heavy.wav,0.38049209117889404,0.052614614367485046,1645.5512506408256,1574.9636385209797,3121.666463216146,0.15625452112268517,-413.330810546875,82.96559143066406,-8.801909446716309,5.607364177703857,-16.250003814697266,-7.64592170715332,-6.705108642578125,-21.162439346313477,-14.383398056030273,-3.3712785243988037,1.5636444091796875,-10.42607593536377,-4.312072277069092,2.3438832759857178,-5.3513712882995605,-0.8954295516014099,-2.9114718437194824,-4.308675289154053,-4.921792030334473,-5.646420955657959,covid
/content/data/Extracted_data/20200930/s1x2Ze9iVZNf6oFZDAZ4S9x3Cky2/cough-heavy.wav,0.46267908811569214,5.872573456144892e-05,2319.2868575304874,2504.067928601278,5020.8251953125,0.33033854166666665,-815.56640625,95.50542449951172,0.8120558857917786,26.25149154663086,-11.433748245239258,6.1433539390563965,-12.074109077453613,-10.34815502166748,-1.2726517915725708,-8.284954071044922,-5.473593711853027,1.2751545906066895,-9.115686416625977,2.4162871837615967,-8.973413467407227,-3.0650134086608887,-4.671803951263428,-8.425323486328125,-11.844148635864258,-4.56270694732666,covid
/content/data/Extracted_data/20200930/euld60aqc2OtnNoKYx9P4WDzVM92/cough-heavy.wav,0.23931244015693665,0.12213114649057388,1093.2800657158748,908.9830919157682,1985.9395345052083,0.06059434678819445,-296.5348205566406,74.45582580566406,-40.58993911743164,12.977158546447754,-18.151901245117188,-4.53959321975708,-17.470619201660156,-15.770526885986328,-8.281622886657715,-6.9996113777160645,-11.040618896484375,-10.26309585571289,-1.9988960027694702,-9.994209289550781,-7.873324871063232,-9.969812393188477,-1.1690024137496948,-3.876678705215454,-5.128378868103027,2.4923675060272217,covid
/content/data/Extracted_data/20200930/C1h80BY2J5eZgP3UMb4PTJXyKWy2/cough-heavy.wav,0.2877803444862366,0.012898243963718414,1168.528786844465,997.5089632995565,2215.564727783203,0.07953898111979167,-505.4429626464844,55.8050537109375,-30.23546600341797,12.803553581237793,-14.04065990447998,2.615946054458618,-13.780616760253906,-6.060703277587891,-1.6848541498184204,1.5852216482162476,-7.73084020614624,-7.808896541595459,-1.3602848052978516,-7.413740634918213,1.3927497863769531,-10.226607322692871,-2.8392229080200195,-5.823544025421143,-4.538073539733887,-0.09624547511339188,covid
/content/data/Extracted_data/20200930/hLVaY0Dox1bLCTAqoq0wKKOqBjc2/cough-heavy.wav,0.3547228276729584,0.06718205660581589,1681.5075976624441,1354.5283307131654,3027.20947265625,0.08788553873697917,-361.6375427246094,74.14073181152344,-23.861169815063477,5.807699680328369,-31.07086753845215,-1.27695894241333,-8.117538452148438,-16.73052215576172,-22.705617904663086,-11.168926239013672,0.6565000414848328,-5.692419528961182,-0.9843046069145203,1.44878089427948,0.9441165328025818,-9.620217323303223,-3.3267688751220703,-8.9007568359375,-12.414726257324219,-1.4505195617675781,covid
/content/data/Extracted_data/20200930/AVuwckF8igNbIhGwa7Ly8nxvIAi2/cough-heavy.wav,0.5104609131813049,0.0013035590527579188,1509.0639626889213,1778.9006432585843,3444.6103303328805,0.09515115489130435,-658.1732177734375,133.5396728515625,-16.36688804626465,46.01494598388672,-22.48174285888672,26.94074058532715,1.9521751403808594,-10.931755065917969,10.010043144226074,-19.574356079101562,1.9974510669708252,-3.7358460426330566,-15.045123100280762,-7.36034631729126,-12.631497383117676,-11.258611679077148,-4.491034984588623,-6.405729293823242,-6.81953239440918,-7.513212203979492,covid
/content/data/Extracted_data/20200930/az5zELVN7ObicxGrBLMoX8ki1LF2/cough-heavy.wav,0.41580501198768616,0.011323290877044201,1615.958712736344,1562.7249991909214,3004.529825846354,0.2010475441261574,-549.2723999023438,97.39442443847656,-5.534750938415527,-6.8834991455078125,-20.701154708862305,-11.908341407775879,-6.451837539672852,-25.44189453125,-16.551027297973633,1.4585133790969849,-1.5430611371994019,-8.113794326782227,-2.3376996517181396,-3.6939945220947266,-5.944398880004883,-1.209869384765625,-5.516796588897705,-6.760190963745117,-3.7884092330932617,-4.774918556213379,covid
/content/data/Extracted_data/20200930/A31HJzr8ryMTgwJihXSI9PCot4j1/cough-heavy.wav,0.5318441390991211,0.0005839310470037162,1799.5289579061223,2036.415082833657,4275.41748046875,0.13285435267857143,-714.8822631835938,112.62892150878906,-4.8403120040893555,40.127010345458984,-11.720648765563965,18.117698669433594,-6.1624884605407715,-20.358657836914062,8.086758613586426,-21.342432022094727,-7.051908016204834,-5.650084018707275,-17.569076538085938,-4.646303653717041,-11.87393856048584,-11.431780815124512,-5.162686824798584,-9.210984230041504,-6.785764217376709,-6.1296067237854,covid
/content/data/Extracted_data/20200720/OnYf35hpRnNpCxV6vTU9n2ETMiD2/cough-heavy.wav,0.32697606086730957,0.05842037871479988,2527.5801567107696,1836.0395725185424,4500.638834635417,0.18681504991319445,-400.22552490234375,55.40154266357422,-25.29783821105957,13.947141647338867,-24.350210189819336,4.453724384307861,-35.094451904296875,-4.213429927825928,-19.69981575012207,-18.83690643310547,9.291187286376953,-14.004640579223633,-6.342097759246826,-3.303767442703247,-4.522241592407227,-12.144827842712402,-6.480637073516846,-7.8853278160095215,-1.8040307760238647,1.0229893922805786,covid
/content/data/Extracted_data/20200911/vQA8WvDgUxM5wRLMuY92tqJCZgT2/cough-heavy.wav,0.3865402936935425,0.053222399204969406,2601.509544491987,1990.443154906876,4702.412923177083,0.23866328486689814,-382.1603698730469,52.48667907714844,-14.56479263305664,16.510114669799805,-22.463491439819336,7.110971927642822,-24.342538833618164,-7.605875015258789,-13.636397361755371,-7.45394229888916,-6.373310565948486,-12.970171928405762,2.6240782737731934,-14.047198295593262,-0.8938871026039124,-5.494111061096191,-7.522251129150391,-3.921003580093384,-5.9314494132995605,-5.670938014984131,covid
/content/data/Extracted_data/20200911/XFlqN1sDBKNXyuORhVagkJnr5V33/cough-heavy.wav,0.5003382563591003,0.017317654564976692,2482.91047882644,2240.925957629095,4823.337809244792,0.16025345413773148,-449.9438781738281,56.33224105834961,-1.0317374467849731,15.258747100830078,4.417609691619873,-0.5601845979690552,-15.960417747497559,-14.705503463745117,-16.743640899658203,-1.0668774843215942,-10.461188316345215,-10.12337875366211,-12.735976219177246,-1.100212574005127,-11.013785362243652,-8.047170639038086,-4.078383445739746,-7.681967258453369,-4.081532955169678,1.377816915512085,covid
/content/data/Extracted_data/20200911/BDygu23lyUbBq2NlqfzRxGoMm9B2/cough-heavy.wav,0.34414923191070557,0.0692661926150322,3201.8104217081973,2172.1094568839812,5663.48575367647,0.25748793658088237,-320.0707702636719,43.8524055480957,-17.40959930419922,20.927019119262695,-40.17084503173828,13.994935989379883,-29.28862953186035,-5.496317386627197,-21.518320083618164,-14.22254753112793,-4.078744411468506,-27.274662017822266,2.806094169616699,-12.238739013671875,-4.437250137329102,-9.053324699401855,-7.821854114532471,-0.021643873304128647,-6.0021443367004395,-1.405534267425537,covid
/content/data/Extracted_data/20200911/4qLi2eWkYGasKhmmPPiyFAGUqBr2/cough-heavy.wav,0.41975879669189453,0.02641388587653637,2050.670313720006,1673.1455056748785,3951.1343876008063,0.18823399697580645,-427.08160400390625,88.55371856689453,-37.70569610595703,15.054879188537598,-31.65807342529297,-4.97512674331665,-11.715420722961426,-20.334537506103516,-6.118711948394775,-21.03538703918457,-2.9359498023986816,2.393207311630249,-10.260860443115234,-10.849414825439453,-5.789529323577881,-6.826247692108154,-4.314119815826416,-4.702460289001465,-10.465795516967773,-8.74349308013916,covid
/content/data/Extracted_data/20200911/BZHvK60v1LY9cBfLvYkBkJxdfNz2/cough-heavy.wav,0.3732098340988159,0.012737574055790901,2415.758747755735,2205.440699733627,4838.690185546875,0.30733461733217593,-516.563232421875,36.7221565246582,4.562439918518066,-1.502209186553955,-14.672636985778809,-3.725569486618042,-7.695987701416016,-0.7989444732666016,-9.240718841552734,-9.401771545410156,-1.1014128923416138,-1.4366027116775513,2.9121501445770264,-1.4596452713012695,0.3862701654434204,-3.885841131210327,-6.5547661781311035,-3.59065842628479,-4.582189083099365,-4.177250385284424,covid
/content/data/Extracted_data/20200911/2vH4QMrMaMMm5oZYScY0b36Z8MC3/cough-heavy.wav,0.3717401921749115,0.04232168570160866,3441.4902267837474,2228.3506716725656,5910.438460010593,0.3037771451271186,-417.2915344238281,35.897953033447266,-15.750994682312012,5.551791667938232,-32.68781280517578,9.629579544067383,-23.240524291992188,3.1850531101226807,-8.777851104736328,-5.6789960861206055,4.056575298309326,-8.333456039428711,2.422499179840088,-8.900517463684082,1.009049654006958,-6.413960933685303,-6.479170799255371,-3.090189218521118,-6.102240562438965,-4.576593399047852,covid
/content/data/Extracted_data/20200824/ptuwF1pj4ibIoVuZmt4nKb5naiZ2/cough-heavy.wav,0.4987921118736267,0.04159735143184662,2589.965305373143,2154.0247734507348,5010.158284505208,0.17628535517939814,-369.81488037109375,57.152191162109375,-16.970003128051758,9.174656867980957,-19.424989700317383,0.29057878255844116,-21.21588897705078,-6.718174457550049,-7.220608711242676,4.40267276763916,-5.773189067840576,-8.381583213806152,-4.770792007446289,-4.823878765106201,-3.1304824352264404,-0.5571990013122559,-3.8627679347991943,-9.920990943908691,-10.575146675109863,-0.8821524381637573,covid
/content/data/Extracted_data/20200824/Cd7fkliPM2ZUM1skytvoU2vD8jK2/cough-heavy.wav,0.3656969964504242,0.015693675726652145,2280.475830353517,1664.2153255256171,4133.066908221378,0.13602968019859812,-527.7733154296875,39.76033020019531,-19.772851943969727,21.303573608398438,-10.268123626708984,0.20581774413585663,-22.947208404541016,7.1212005615234375,0.04098503664135933,5.311166286468506,-9.097748756408691,-2.7941648960113525,-3.9093918800354004,-9.12087631225586,1.035598635673523,-14.231813430786133,-2.2685608863830566,-9.245135307312012,-3.4802629947662354,-8.580025672912598,covid
/content/data/Extracted_data/20200824/y0TkG5sfyhadW3VSct50RTl3HN02/cough-heavy.wav,0.4252467155456543,0.033370643854141235,2322.0212242315374,2195.2698454125925,4678.08837890625,0.330810546875,-435.22705078125,62.575599670410156,4.921753883361816,-3.5025932788848877,-12.949372291564941,20.912607192993164,-27.078426361083984,-6.293701171875,-12.01766300201416,-18.35211181640625,-3.593782424926758,-8.187222480773926,-5.453400135040283,-15.826440811157227,-1.0454663038253784,-1.5579777956008911,-7.704567909240723,-5.476554870605469,3.49434494972229,-2.9430696964263916,covid
/content/data/Extracted_data/20200824/xYCukI9rgMeslwjIYWheFtyZ6zk1/cough-heavy.wav,0.49356308579444885,0.032732874155044556,3115.519857636077,2264.2602732660202,5730.2744547526045,0.3094753689236111,-457.1228942871094,44.67595291137695,-20.057884216308594,20.005382537841797,-19.488435745239258,12.891913414001465,-30.646875381469727,-0.247234508395195,-13.702178001403809,-6.997517108917236,-1.2296167612075806,-9.581018447875977,0.6371550559997559,-10.940095901489258,3.532877206802368,-7.52824592590332,-6.268080711364746,-5.245547771453857,-1.959106206893921,-1.596527338027954,covid
/content/data/Extracted_data/20200824/RUZ93kkyD0hJ1v7awXutr6RgF943/cough-heavy.wav,0.3366483151912689,0.08780136704444885,1722.1393723954368,1534.168373598698,3190.9515380859375,0.11637595847800926,-312.3415222167969,79.24146270751953,-12.01907730102539,41.21378707885742,0.9347147941589355,-2.541646957397461,-26.93682861328125,-19.63009262084961,-17.152542114257812,-9.318253517150879,-14.046449661254883,-12.270424842834473,-2.672196388244629,-16.224199295043945,-3.287654161453247,-13.674497604370117,-7.108932018280029,-4.5835700035095215,-7.638715744018555,-2.981215476989746,covid
/content/data/Extracted_data/20200824/KcO2p01LdYga7563y95BkKII9Dh1/cough-heavy.wav,0.3968782424926758,0.09158100932836533,2312.2779997296293,1998.5999662546815,4631.153570587311,0.17763132066582915,-300.784423828125,76.68724822998047,-14.724837303161621,22.66807746887207,-22.022409439086914,14.396187782287598,-36.61239242553711,-7.314081192016602,-35.425540924072266,-29.247880935668945,-8.417176246643066,-11.704745292663574,-2.437906503677368,-24.007463455200195,-3.600208044052124,-11.311980247497559,-7.512894630432129,-9.306746482849121,-4.977319240570068,-8.944596290588379,covid
/content/data/Extracted_data/20200824/31euepHD0deCxTd2nJ1wzXCk5EF3/cough-heavy.wav,0.42762380838394165,0.03338710591197014,2792.970137845622,2235.3557847387556,5279.397849666262,0.22424434921116504,-415.845947265625,66.48397827148438,2.7919790744781494,24.260683059692383,-39.20808029174805,14.378541946411133,-34.202117919921875,3.2240493297576904,-19.241134643554688,-9.896332740783691,5.42360782623291,-11.350512504577637,-6.167332172393799,-14.595870018005371,5.866850852966309,-13.557183265686035,-9.6417236328125,-13.013165473937988,-11.17428207397461,-11.790647506713867,covid
/content/data/Extracted_data/20200824/Tvdak0zflIVWdvWsNj7l9Ur0k3m1/cough-heavy.wav,0.3363642394542694,0.06039075553417206,2174.4671274214393,1329.82471468536,3611.6963704427085,0.16014042607060186,-373.3927307128906,49.38994598388672,-42.15477752685547,23.48139190673828,-20.70707893371582,5.782253742218018,-14.908246040344238,-18.563156127929688,-14.684269905090332,-7.50673770904541,2.146667718887329,-10.326536178588867,1.9501363039016724,-0.1987561136484146,-6.159548282623291,-5.060821533203125,1.2347216606140137,-9.970422744750977,-10.103228569030762,0.3049599230289459,covid
/content/data/Extracted_data/20201012/M43FaHpw1ScIi97eG6LBx2fBaJ92/cough-heavy.wav,0.4327962398529053,0.0832262933254242,3040.7229185848532,2198.569343988455,5580.09033203125,0.2442559136284722,-250.45211791992188,56.13303756713867,-32.67513656616211,9.065284729003906,-32.216365814208984,21.964174270629883,-18.328258514404297,-0.04574825242161751,-20.254928588867188,-7.232356548309326,-12.793463706970215,-15.17936897277832,6.206360816955566,-6.9604315757751465,1.6472338438034058,-9.797625541687012,-12.868903160095215,2.1987531185150146,-11.968864440917969,-5.475069522857666,covid
/content/data/Extracted_data/20201012/mmg71cttF0ez7wdeTZeCVFw7GV32/cough-heavy.wav,0.40610554814338684,0.09101171791553497,2074.800871715127,1744.6258316120557,3992.863972981771,0.13982024016203703,-294.67022705078125,90.33666229248047,-43.84025573730469,1.5536783933639526,-18.81905746459961,19.0029296875,-30.238460540771484,-15.51429557800293,-29.493501663208008,-10.214048385620117,0.6337361931800842,-15.617497444152832,-8.137839317321777,-11.444042205810547,-0.9584994912147522,-3.2577273845672607,-0.13532285392284393,-9.224849700927734,-9.764349937438965,-11.26539134979248,covid
/content/data/Extracted_data/20201012/L9QbDvX4UtMhFOsYuh2aamY3VK23/cough-heavy.wav,0.4004685878753662,0.061128757894039154,2017.7095793304159,1916.5320586500798,3821.759033203125,0.1640380859375,-354.090087890625,57.6728515625,-28.85370635986328,27.05953598022461,-9.113398551940918,-8.831585884094238,-26.01250648498535,-8.132633209228516,-16.453006744384766,-3.379732370376587,-11.229728698730469,-11.118660926818848,8.031440734863281,1.2178765535354614,4.074243068695068,-7.767739295959473,3.0869176387786865,-7.3462629318237305,-1.588443398475647,-2.3827476501464844,covid
/content/data/Extracted_data/20201012/VFeVSfoV7pM9kzFjHMA0R4rs3XB2/cough-heavy.wav,0.4906254708766937,0.06405742466449738,2500.391591591861,2057.525597506991,4558.911262674535,0.1974344456449468,-389.133056640625,56.224571228027344,-12.594038009643555,1.0946532487869263,-15.845781326293945,-3.313762664794922,-4.2422685623168945,1.9827505350112915,-14.558637619018555,-4.305990219116211,-7.919886112213135,-6.518594264984131,1.2096163034439087,-2.00425386428833,-0.23020100593566895,-10.598355293273926,-8.353996276855469,-3.991905689239502,-6.296579360961914,-2.8455090522766113,covid
